true_equation,equation_simplified,complexity_multivar,complexity_simplified,eval_std,eval_mean,eval_min,eval_max
 (exp(x) * ((-1.0794252866700929 - (x - 0.3226136251224768)) + (cos(x - -1.1037820611603535) * 1.2968835463597057))) / exp(x)                                                                                                                          ,-x + 1.2968835463597057*cos(x + 1.1037820611603535) - 0.7568116615476161,18,9,3.051225290513291,-6.000933629704816,-10.78411626880939,-0.1729257886531494
 cos(x + ((x - 0.43973333120693914) + x))                                                                                                                                                                                                               ,cos(3*x - 0.43973333120693914),8,5,0.7145239879986087,-0.0174690052090643,-0.9999987979345348,0.99999519208199
 (x * (x / (x / x))) / ((x + (x - -0.5549716924381088)) * 1.7927340728446364)                                                                                                                                                                        ,x**2/(3.5854681456892728*x + 0.99491666249805169),15,8,0.7991735515571329,1.3249151401783894,1.0051093094860891e-20,2.7137338018180066
 cos(((x + 1.5335415724302923) / (sqrt((x * x) * x) + (sqrt(0.2680290995648257 * x) + (x + 0.6886604473344784)))) - -1.9114717341044865)                                                                                                             ,cos((x + 1.5335415724302923)/(0.5177152688156162*sqrt(x) + x + sqrt(x**3) + 0.6886604473344784) + 1.9114717341044865),22,17,0.1188555242831175,-0.6897196558543746,-0.9999873767842736,-0.5430682228935568
 cos(x) - sqrt(((x * exp(x)) + x) + 0.102577401169886)                                                                                                                                                                                                 ,-sqrt(x*exp(x) + x + 0.102577401169886) + cos(x),12,9,114.22841326092583,-83.33773487176785,-470.17345182256014,0.6797229303089496
 ((0.29939061128991157 / sqrt(x)) + (x / cos(cos(x)))) * cos((x + x) - x)                                                                                                                                                                            ,(x/cos(cos(x)) + 0.29939061128991157/sqrt(x))*cos(x),17,9,946.3476559999176,28.732016127033884,-17.57876109866064,29939.06112899134
 0.34741460203484226 * (0.4207377874166181 * ((-1.7746675277312092 + x) * x))                                                                                                                                                                            ,0.14617045097636444*x*(x - 1.7746675277312092),9,5,3.6416911305075055,3.577767214402351,-0.1150870934100137,12.023005569020638
 exp(((((x * x) / x) - sqrt(x)) - (((2.7330985453452037 * exp(-1.846867934002936 / x)) + (((x - 0.7651170692167749) - x) * -0.7291332645350138)) + x)) / exp(x))                                                                                  ,exp((-sqrt(x) - 0.5578723064294892 - 2.7330985453452037*exp(-1.846867934002936/x))*exp(-x)),29,14,0.1916722321281374,0.8569000680206514,0.4381528990469204,0.9997279846687156
 (exp((-0.11260638142543787 - (x - ((x / -0.38844117220851804) + x))) * exp(x)) / (cos(cos(x)) / x)) * sqrt(exp(x) / x)                                                                                                                            ,x*sqrt(exp(x)/x)*exp((-2.5743923959306578*x - 0.11260638142543787)*exp(x))/cos(cos(x)),25,15,0.0719796962411127,0.0175623334564298,0.0,0.4254169372648154
 cos(((cos(x) + 1.082755724937113) * sqrt((x + x) / x)) - 0.7812880639665857) * exp((0.7728972904146872 / (exp(x) / (0.24536098071044787 - x))) + -0.6561720916268537)                                                                               ,0.518833585559929*exp(0.7728972904146872*(0.24536098071044787 - x)*exp(-x))*cos(sqrt(2)*(cos(x) + 1.082755724937113) - 0.7812880639665857),26,20,0.2795384835644616,0.2080744067899324,-0.3506923833585765,0.5180994041290389
 exp((x - (x + sqrt(0.918278603196126 - (-1.2691783646763937 * x)))) * 0.9108814257809559) - 1.4732078833546745                                                                                                                                         ,-1.4732078833546745 + exp(-1.0261791263295893*sqrt(x + 0.72352210591791981)),15,8,0.0893756102325205,-1.353259097148706,-1.4384867645187729,-1.055456591069109
 exp((x * -0.6576382409070336) * (sqrt(x) + x)) - (x - -0.16953237457784678)                                                                                                                                                                           ,-x - 0.16953237457784678 + exp(-0.6576382409070336*x*(sqrt(x) + x)),13,10,3.013246236553078,-5.093358903681422,-10.169532374577846,0.8304676253221526
 (((x - x) * x) / cos(x - (x * 2.0999517934224876))) - 0.09321286124287005                                                                                                                                                                            ,-0.09321286124287005,14,1,1.3877787807814457e-17,-0.09321286124287,-0.09321286124287,-0.09321286124287
 (x - ((x - 0.5190626921030499) + x)) * 0.5994082106928036                                                                                                                                                                                              ,0.3111304395108788 - 0.5994082106928036*x,9,4,1.7320736674685295,-2.685910613983109,-5.682951667417158,0.3111304394509379
 (exp(x / (x + x)) / -0.6362538266977185) * (x * -0.20533497010936505)                                                                                                                                                                                 ,0.32272492752632013*x*exp(1/2),12,7,1.5375293843158828,2.6604172630156104,5.320834525978013e-11,5.320834525978013
 cos(exp(x - (x - 1.6341802874714457))) - ((sqrt(x) - 0.36595192289082856) - (x - 0.9284599011675162))                                                                                                                                                 ,-sqrt(x) + x - 0.16127176910499186,16,5,2.163261794999033,2.731090827553602,-0.4112717065110794,6.676450570726633
